title,id,genre,caption,description,permalink_url,download_count,last_modified,artwork_url,created_at,track_format,kind
Let me love you tonight,195530726,Banging,,,https://soundcloud.com/christopher-63/let-me-love-you-tonight,0.0,2021-08-02T11:36:10Z,https://i1.sndcdn.com/artworks-P9sOzWmSmPybgp45-plLWLQ-large.jpg,2015-03-12T16:33:33Z,single-track,track
Let You Go !,205824464,feelgood,,sausages,https://soundcloud.com/dannymcaleese/let-you-go,0.0,2015-09-29T17:56:49Z,https://i1.sndcdn.com/artworks-000131104467-4rvn3a-large.jpg,2015-05-17T00:51:32Z,single-track,track
Broken Hearts,212535813,euphorichardstyle,,"life is calling !
follow ",https://soundcloud.com/dannymcaleese/broken-hearts,0.0,2018-12-06T16:57:26Z,https://i1.sndcdn.com/artworks-000127730952-yvj9qn-large.jpg,2015-06-29T20:04:06Z,single-track,track
Biggie Vs Tupac Vs The Xx - Runnin With The Xx,179045038,Hip Hop,,,https://soundcloud.com/pabsyboy/biggie-vs-tupac-vs-the-xx-runnin-with-the-xx,0.0,2021-10-16T00:42:12Z,https://i1.sndcdn.com/artworks-z7tlLDBbj954N1zn-oPzGgQ-large.jpg,2014-11-28T16:14:59Z,single-track,track
Gouchy Makina Tune,179045416,Makina,,,https://soundcloud.com/pabsyboy/gouchy-makina-tune,0.0,2021-10-31T21:56:18Z,https://i1.sndcdn.com/artworks-Ob4KQ7ksoTR5Jcpz-Ge2g4A-large.jpg,2014-11-28T16:17:45Z,single-track,track
K9 - I Feel You Feat. Space Girl,173948207,Makina,,"Visit us at....
www.monta-musica.com/
www.machine-music.com/
www.ultimatebuzz.net/
www.youtube.com/user/OfficialMonta",https://soundcloud.com/monta-musica/i-feel-you-feat-space-girl,0.0,2020-11-24T09:00:13Z,https://i1.sndcdn.com/artworks-000098812105-lxmnec-large.jpg,2014-10-26T17:43:49Z,single-track,track
Meiko- Leave The Lights On (Eric Sidey Remix) *CLICK ON FREE DOWNLOAD*,186610773,Melbourne Bounce,,"just a little remix ive been working on, free download out soon! thanks so much for the support!


",https://soundcloud.com/ericsidey/meiko-leave-the-lights-on-eric-sidey-remix-free-dl-at-25k-followers,0.0,2021-11-01T07:12:50Z,https://i1.sndcdn.com/artworks-000103731347-w30bih-large.jpg,2015-01-18T08:30:38Z,single-track,track
Mapei - Change (Brynny & Vigiland Remix),200734885,Melbourne ,,"Hey guys this is a brand new remix we made together with @dj-brynny
Enjoy!",https://soundcloud.com/vigilandofficial/mapei-change-brynny-vigiland-remix-1,4782.0,2021-06-19T10:37:45Z,https://i1.sndcdn.com/artworks-000113342780-e36fba-large.jpg,2015-04-14T08:19:55Z,single-track,track
Picking Up The Pieces,185079146,Tune,,,https://soundcloud.com/josephlees1/picking-up-the-pieces,0.0,2017-05-28T14:12:00Z,https://i1.sndcdn.com/artworks-000102684413-d5htkt-large.jpg,2015-01-08T17:27:14Z,single-track,track
Ikon Halloween Ball Promo MIx 2013,116720528,Ikon,,"Promo mix for our Ikon Halloween Ball at Bambu Newcastle on Friday November 1st with BCD Project and Ultrabeat!

More info and Facebook event here >>> https://www.facebook.com/events/166158290252309/

Enjoy!",https://soundcloud.com/jeff-scott/ikon-halloween-promo-mix-2013,385.0,2020-08-19T22:09:58Z,https://i1.sndcdn.com/artworks-000060873619-lmyj2o-large.jpg,2013-10-23T17:48:38Z,single-track,track
Jeff Scott - 11th May 2013 - Powerhouse Purple Room Part 3,91908219,Various Genres,,"Live recording of a cover shift in the Purple Room of the PowerHouse Newcastle.

Starts of with some Chunky House, Electro and Progressive then goes into Hard House, Scouse House, EuroDance, Ikon Classics etc...

Enjoy!",https://soundcloud.com/jeff-scott/jeff-scott-11th-may-2013-2,162.0,2020-08-19T22:09:58Z,https://i1.sndcdn.com/artworks-000047868877-vdrnxf-large.jpg,2013-05-12T23:07:42Z,single-track,track
Groove Control Klubbed Out Promo Mix,198788913,Bounce,,"
Ikon In Concert Event #2 | 5.04.2015
 Live from Newcastle 02 Academy
 Easter Sunday – 11pm /4am 

 Tickets | www.ticketweb.co.uk | www.skiddle.com 
 Reflex Records Newcastle, 02 Box Office Newcastle
 ____________________________________________

 After the massive success of the first Ikon in Concert at the 02 in August we are back bigger than ever for an event of mammoth Proportions. International dance acts, Clubland legends and an Arena 2 line up that would look out of place in the main arena. This is UNDOUBTEDLY the biggest Ikon event line up to date, this Accompanied with 2000 clubbers and the best venue in town its a guarantee once again that the roof will be blew off the 02! 

 ____________________________________________

 Main Arena | IKON 

 Special guest flying in from Belgium

♛DEE DEE (Live) 
 Performing the smash hits ‘Forever’, ‘The One’ and more

♛ULTRABEAT (Live)
 Rebecca Rudd performing the Ultrabeat classics ‘Elysium’, ‘Sure feels good’ ‘I wanna touch you and more.

♛KELLY LLORENA (Live)
 The N-Trance vocalist and singer of the massive number 1 ‘Set You Free’ Performing all her dance anthems including ‘True Love Never Dies’, TellIt to my heart’ ‘Heart of gold’ and more. 

♛DJ IAN REDMAN (DJ Set)
 The Ultrabeat DJ playing a 90 minute hands in the air classic dance set

 With support from residents Jeff Scott & JBS
 ____________________________________________

 Arena 2 | KlubbedOut

 Special guests including 

♛GROOVE CONTROL

♛FITZY AND ROSSY B

♛BAD BEHAVIOUR

 With support from KO Residents Spoonie & Impulse
 and DJ Nemesis

 Room 2 hosted by the UK’s favourite bounce MC… Finchy! 
 _____________________________________________

 Attractions on the night

♛ 40ft LED Wall and Visuals
♛ Light and laser show
♛ Full Ikon and Klubbedout branding
♛ Dancers, Fire Eaters and Angle Grinders
♛ 2000 capacity venue
♛ The biggest oldskool dance event in Newcastle
♛ City Centre Location
♛ Close to Newcastle Central Station

 _____________________________________________

 Tickets on sale from Wednesday January 7th 
 Sell out expected! 

 Early Bird Tickets > Sold out
 Standard Tickets > £15 + booking fee
 Doors price > £20

Ticket outlets 
www.ticketweb.co.uk 
www.skiddle.com
 Reflex Records Newcastle 
 02 Box Office Newcastle 
 _____________________________________________

 18 yrs + Only | ID will be required | No sportswear | No Attitudes",https://soundcloud.com/groove-control/groove-control-klubbed-out-promo-mix,111.0,2017-05-16T11:11:49Z,https://i1.sndcdn.com/artworks-000112013070-nqi2co-large.jpg,2015-04-01T19:12:34Z,single-track,track
Jeff Scott Chew.TV Live Stream 8 3 15 - V2,194901034,Trance,,"Sunday mix with audio and video broadcast live on Chew.TV

Video here > http://chew.tv/jeffscott/jeffscott-show-7

Enjoy!",https://soundcloud.com/jeff-scott/jeff-scott-chewtv-live-stream-8-3-15-v2,98.0,2020-08-19T22:09:57Z,,2015-03-08T21:40:22Z,single-track,track
Ikon August Bank Hol Promo Mix,161364547,Ikon,,"The official Ikon In Concert promo mix 

▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀
★ TICKETS > http://www.ticketweb.co.uk/event/ikon-live-tickets/122409
★ IKON IN CONCERT 
★ NEWCASTLE 02 ACADEMY
★ BASSHUNTER | LASGO | IAN VAN DAHL LIVE
★ BANK HOLIDAY SUNDAY AUGUST 24TH 
★ 2 ARENAS | 3 BRANDS | 2000 PEOPLE

★Official After Party @ The Powerhouse from 3am til late.
£6 entry with your IKON stamp or ticket, 

▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀

On Bank Holiday Sunday, August 24th 2014 IKON will be holding 
the biggest event of its kind ever staged in the North East. The 
event will be spread across 2 arenas with Ikon hosting the main 
arena and Klubbedout v.s Sanctuary in arena 2. Not only do we
have worldwide superstar acts Basshunter Lasgo and Ian Van 
Dahl all performing live we also have the biggest effects show 
You will witness with a 30ft LED wall, co2 stage jets, dancers, 
Lasers, stilt walkers, fire eaters and angle grinders on stage. 
We are raising the bar and going all out with an event that you
Will never forget... this isnt a club night – its a full on concert 
Style show. This one for you, see you on the dancefloor!

▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀

★MAIN ARENA | IKON LIVE ★

★ BASSHUNTER LIVE 
The platinum selling worldwide artist Basshunter will be performinga live stage show. Hes had number 1 hits around the world with tracks like Now Your Gone' which was number 1 in the UK charts for 5 weeks and was the biggest selling single of 2008. Subsequent tracks including 'AllI Ever Wanted', 'Walk on Water' and 'Angel In theNight' were all part of the platinum selling album 'All I Ever Wanted Full Basshunter stage show!

★IAN VAN DAHL LIVE 
One of the biggest dance acts of our time Ian Van Dahls front lady Anna Grace was responsible for some of the biggest IKON tracks around... 'Castles in the Sky', 'Will I', 'Reason' and many more. This is a once in a life time opportunity to see IAN VAN DAHL go head to head with 
LASGO live on stage!

★LASGO LIVE 
She rocked the very foundation of Ikon ay event. Now she's back biggerthan ever in an allout war with IAN VAN DAHL. Performing her tracks such as 'Something', 'Prey', 'Alone' and more. She's on of Europe’s biggest dance acts and you can see her live at IKON. 

With support from the IKON residents

★ DJS Jeff Scott and JBS

▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀

★ARENA 2 | KlubbedOut V.S Sanctuary

2 of the biggest bounce brands in the UK go head to head in arena 2with some of the biggest DJ's in the scene hosted by bounces biggest mc... MC Efeeze.

Sanctuary Allstars

★ DJ John G
★ Bon Lee
★ Nicki B

Plus local special guest

★ DJ Semtex

Plus the Klubbedout Residents & guests

★ DJ Nemesis
★ DJ Impulse
★ DJ Spoonie
★ DJ Fury
★ DJ Chalky
★ DJ Taggy

Hosted by MC Efeeze


▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀

Entertainment and Effects

★ 30FT LED Wall with effects
★ Stilt Walkers
★ Fire Eaters
★ Angle Grinders
★ IKON Dancers
★ Pyrotechnics
★ Glitter Canons
★ Club Visuals
★ Light and Laser Show

▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀

★ Tickets on sale from Wednesday May 21st

★Telephone
★24hr Telephone bookings call 0844 477 2000

★ Paper tickets
★ Reflex Records Newcastle Open 9am-6pm Mon-Sun
★ 02 Academy Newcastle Box Office 12pm-4 Mon - Sat

★ Online Tickets
★ www.ticketweb.co.uk 
★ www.ikonlive.co.uk 

★ Advanced Tickets £15 +bf
★ £20 on the door before 12am
★ £25 after 12am

★Official After Party @ The Powerhouse from 3am til late.



▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀

★ Other important Information

★ This event is 18+ ID may be required
★ Dress code smart casual / no sports wear
★ Doors open from 9pm 

❂----------------------------------------------------------------------❂ 

★Hotels in the area
See www.booking.com

❂----------------------------------------------------------------------❂ 

★WEB: Wwww.ikonlive.co.uk 
★FACEBOOK: www.facebook.com/ikonlive
★TWITTER: www.twitter.com/ikonncle
★SOUNDCLOUD: https://soundcloud.com/jeff-scott

▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀ ▀

Enjoy!",https://soundcloud.com/jeff-scott/ikon-august-bank-hol-promo-mix,458.0,2020-08-19T22:09:58Z,https://i1.sndcdn.com/artworks-000086919408-az3rlj-large.jpg,2014-08-02T08:36:37Z,single-track,track
Shake It,112378988,Triflin,,,https://soundcloud.com/brownbrogues/shake-it-1,0.0,2013-09-26T11:58:31Z,,2013-09-25T07:35:36Z,single-track,track
Secret That Lies Behind,537168066,Alternative Rock,,,https://soundcloud.com/user-317514113/secret-that-lies-behind,0.0,2019-10-29T13:17:59Z,https://i1.sndcdn.com/artworks-000449460207-tp66ed-large.jpg,2018-11-29T10:59:13Z,single-track,track
Little Lies,378211310,Indie Pop,,1. Little Lies,https://soundcloud.com/lifeatthearcade/little-lies,0.0,2018-07-27T00:02:39Z,https://i1.sndcdn.com/artworks-000379923012-ev4xge-large.jpg,2018-01-03T15:18:08Z,single-track,track
Hungry Hippo,447829527,Hip Hop,,,https://soundcloud.com/tierrawhack/hungry-hippo,0.0,2021-08-26T17:14:14Z,https://i1.sndcdn.com/artworks-50FqCStDvU1K-0-large.jpg,2018-05-23T01:10:40Z,single-track,track
"Timber Timbre - ""Hot Dreams""",128390154,Alternative,,"On “Hot Dreams”, the title single off Timber Timbre's third studio album for Arts & Crafts, Taylor Kirk and collaborator Simon Trottier daub vibrant colour across the restless evolution of the band’s earthy, angular palette. Seductive guitars drape over languid synthesizers, animating an otherwise reticent Kirk singing in his singular low intonation. The consonance of Mika Posen’s strings mingle with vintage contributions from Mathieu Charbonneau on keys and Olivier Fairfield on drums. Guest Colin Stetson envelops the backing vocals of Romy Lightman (Tasseomancy, Austra) in timeless cycles of velvet saxophone. The breathtaking video by Scott Cudmore and Michael LeBlanc clearly defines the new space of Hot Dreams' Timber Timbre, slathered in viscous tonality: new sonic admissions, ringing sensuality and caprice, neon and haze. Hot Dreams is Timber Timbre's most fully realized work in a sinuous and infinitely rewarding catalogue of vivid imagistic music.

Hot Dreams, Timber Timbre's third studio album for Arts & Crafts is out on April 1, 2014.

Pre-order the album from http://timbertimbre.com or iTunes and get the ""Hot Dreams"" single for free: https://itunes.apple.com/ca/album/hot-dreams/id797823421

Watch the NSFW video for ""Hot Dreams"", produced by Scott Cudmore and Michael LeBlanc: http://vimeo.com/84341456

http://www.timbertimbre.com
http://www.facebook.com/timbertimbre
http://www.twitter.com/timber_timbre
http://www.shorefire.com/client/timber-timbre
",https://soundcloud.com/artsandcrafts/hot-dreams-1,0.0,2020-12-23T22:40:57Z,https://i1.sndcdn.com/artworks-000069173265-77qyd0-large.jpg,2014-01-07T21:46:41Z,single-track,track
Turtles Have Short Legs,314947012,Alternative Rock,,,https://soundcloud.com/can-official/turtles-have-short-legs,0.0,2021-08-19T21:58:10Z,https://i1.sndcdn.com/artworks-8JNCtWDlB7fQ-0-large.jpg,2017-03-28T21:46:19Z,single-track,track
What Kind of Man Reads Playboy,557406879,Alternative,,,https://soundcloud.com/bongwater-music/what-kind-of-man-reads,0.0,2019-01-11T12:58:40Z,https://i1.sndcdn.com/artworks-tJDnfDwkBrrm-0-large.jpg,2019-01-11T12:58:28Z,single-track,track
Hey Moon,305507628,Electronic,,,https://soundcloud.com/john-maus-official/hey-moon-1,0.0,2018-06-04T09:20:01Z,https://i1.sndcdn.com/artworks-2X4hOukivgPW-0-large.png,2017-02-01T00:24:00Z,single-track,track
Chicken Pussy,557404917,Alternative,,,https://soundcloud.com/bongwater-music/chicken-pussy-1,0.0,2019-01-11T12:56:55Z,https://i1.sndcdn.com/artworks-wdA6ag1Iuz2X-0-large.jpg,2019-01-11T12:56:47Z,single-track,track
Cryin',112380943,Triflin,,,https://soundcloud.com/brownbrogues/cryin-1,0.0,2013-09-26T11:57:33Z,,2013-09-25T07:55:25Z,single-track,track
Wasn't Looking,346693761,,,"My album 'A Real Romantic' is out now! This song ++++ more
https://eliza.lnk.to/ARealRomantic",https://soundcloud.com/elizalovechild/wasnt-looking,0.0,2021-03-14T12:29:43Z,https://i1.sndcdn.com/artworks-000246990060-txy93t-large.jpg,2017-10-13T09:42:46Z,single-track,track
A Quality Of Mercy,343388349,Alternative,,,https://soundcloud.com/rvgband/a-quality-of-mercy,0.0,2020-12-24T11:46:15Z,https://i1.sndcdn.com/artworks-6fsdcejoMRju-0-large.jpg,2017-09-21T14:30:39Z,single-track,track
True Love Will Find You In The End,314302712,Alternative,,,https://soundcloud.com/daniel-johnston-official/true-love-will-find-you-in-2,0.0,2017-03-24T19:44:17Z,https://i1.sndcdn.com/artworks-6VnfRy1HISZ5-0-large.jpg,2017-03-24T19:44:10Z,single-track,track
I CAN SPEAK SPANISH,445305030,,,,https://soundcloud.com/jimothylacoste/i-can-speak-spanish-1,0.0,2020-07-07T14:07:59Z,https://i1.sndcdn.com/artworks-000349364553-j3kzl0-large.jpg,2018-05-17T12:47:08Z,single-track,track
Needed Time,525541617,Hip Hop,,,https://soundcloud.com/yxngbane/needed-time-1,0.0,2020-05-28T17:56:35Z,https://i1.sndcdn.com/artworks-8AgngbGKAiCd-0-large.jpg,2018-11-06T08:41:41Z,single-track,track
